entry_time,exit_time,side,entry_price,exit_price,bars_held,gross_return,exit_reason
2023-05-22 09:15:00,2023-05-22 09:45:00,short,5478.0,5467.0,2,0.002008032128514056,时间止损
2023-05-23 01:30:00,2023-05-23 02:00:00,short,5454.0,5458.0,2,-0.0007334066740007334,时间止损
2023-05-23 09:45:00,2023-05-23 10:30:00,short,5437.0,5442.0,2,-0.0009196247930844216,时间止损
2023-05-23 23:15:00,2023-05-23 23:45:00,short,5413.0,5415.0,2,-0.0003694808793644929,时间止损
2023-05-24 09:45:00,2023-05-24 10:30:00,short,5415.0,5410.0,2,0.0009233610341643582,时间止损
2023-05-24 10:45:00,2023-05-24 11:15:00,short,5397.0,5410.0,2,-0.002408745599407078,时间止损
2023-05-25 01:00:00,2023-05-25 01:30:00,long,5341.0,5342.0,2,0.0001872308556450103,时间止损
2023-05-25 13:30:00,2023-05-25 14:00:00,long,5324.0,5318.0,2,-0.0011269722013523666,时间止损
2023-05-25 23:45:00,2023-05-26 00:15:00,short,5294.0,5291.0,2,0.0005666792595391009,时间止损
2023-05-26 23:15:00,2023-05-26 23:45:00,long,5352.0,5367.0,2,0.002802690582959641,时间止损
2023-05-29 09:45:00,2023-05-29 10:30:00,short,5375.0,5376.0,2,-0.00018604651162790697,时间止损
2023-05-29 21:45:00,2023-05-29 22:15:00,long,5381.0,5381.0,2,0.0,时间止损
2023-05-30 02:00:00,2023-05-30 09:00:00,short,5369.0,5362.0,2,0.001303780964797914,时间止损
2023-06-01 21:15:00,2023-06-01 21:45:00,short,5490.0,5512.0,2,-0.004007285974499089,时间止损
2023-06-02 09:30:00,2023-06-02 10:00:00,short,5542.0,5553.0,2,-0.001984843016961386,时间止损
2023-06-02 21:45:00,2023-06-02 22:15:00,short,5519.0,5510.0,2,0.001630730204747237,时间止损
2023-06-02 23:45:00,2023-06-03 00:15:00,short,5524.0,5513.0,2,0.0019913106444605358,时间止损
2023-06-06 21:00:00,2023-06-06 21:30:00,short,5511.0,5489.0,2,0.003992015968063872,时间止损
2023-06-08 14:30:00,2023-06-08 21:00:00,short,5540.0,5593.0,2,-0.009566787003610109,时间止损
2023-06-09 21:45:00,2023-06-09 22:15:00,long,5696.0,5733.0,2,0.006495786516853933,时间止损
2023-06-13 21:45:00,2023-06-13 22:15:00,short,5660.0,5656.0,2,0.0007067137809187279,时间止损
2023-06-14 01:45:00,2023-06-14 02:15:00,short,5609.0,5611.0,2,-0.00035656979853806385,时间止损
2023-06-15 10:45:00,2023-06-15 11:15:00,short,5550.0,5543.0,2,0.0012612612612612612,时间止损
2023-06-16 23:45:00,2023-06-17 00:15:00,short,5616.0,5612.0,2,0.0007122507122507123,时间止损
2023-06-19 14:30:00,2023-06-19 21:00:00,short,5638.0,5632.0,2,0.001064207165661582,时间止损
2023-06-19 22:00:00,2023-06-19 22:30:00,short,5623.0,5637.0,2,-0.002489774141917126,时间止损
2023-06-20 01:45:00,2023-06-20 02:15:00,long,5626.0,5622.0,2,-0.0007109847138286527,时间止损
2023-06-20 22:30:00,2023-06-20 23:00:00,short,5498.0,5507.0,2,-0.001636958894143325,时间止损
2023-06-27 21:00:00,2023-06-27 21:30:00,short,5490.0,5475.0,2,0.00273224043715847,时间止损
2023-07-03 22:15:00,2023-07-03 22:45:00,short,5513.0,5521.0,2,-0.0014511155450752766,时间止损
2023-07-06 01:15:00,2023-07-06 01:45:00,short,5583.0,5583.0,2,0.0,时间止损
2023-07-07 10:00:00,2023-07-07 10:45:00,long,5495.0,5495.0,2,0.0,时间止损
2023-07-10 10:30:00,2023-07-10 11:00:00,long,5567.0,5564.0,2,-0.0005388898868331237,时间止损
2023-07-17 09:45:00,2023-07-17 10:30:00,long,5807.0,5816.0,2,0.0015498536249354228,时间止损
2023-07-19 01:45:00,2023-07-19 02:15:00,short,5918.0,5915.0,2,0.0005069280162216965,时间止损
2023-07-20 00:15:00,2023-07-20 00:45:00,short,5952.0,5955.0,2,-0.0005040322580645161,时间止损
2023-07-20 21:45:00,2023-07-20 22:15:00,short,5910.0,5899.0,2,0.0018612521150592216,时间止损
2023-07-21 09:00:00,2023-07-21 09:30:00,short,5866.0,5866.0,2,0.0,时间止损
2023-07-24 22:30:00,2023-07-24 23:00:00,short,5817.0,5823.0,2,-0.0010314595152140279,时间止损
2023-07-25 00:15:00,2023-07-25 00:45:00,short,5815.0,5818.0,2,-0.0005159071367153912,时间止损
2023-07-25 02:15:00,2023-07-25 09:15:00,short,5808.0,5812.0,2,-0.0006887052341597796,时间止损
2023-07-25 14:15:00,2023-07-25 14:45:00,short,5820.0,5823.0,2,-0.0005154639175257732,时间止损
2023-07-28 21:00:00,2023-07-28 21:30:00,short,5760.0,5752.0,2,0.001388888888888889,时间止损
2023-08-01 10:30:00,2023-08-01 11:00:00,short,5825.0,5829.0,2,-0.0006866952789699571,时间止损
2023-08-01 14:45:00,2023-08-01 21:15:00,long,5817.0,5772.0,2,-0.007735946364105209,时间止损
2023-08-01 21:45:00,2023-08-01 22:15:00,long,5775.0,5776.0,2,0.00017316017316017316,时间止损
2023-08-02 10:45:00,2023-08-02 11:15:00,short,5787.0,5784.0,2,0.0005184033177812338,时间止损
2023-08-03 21:00:00,2023-08-03 21:30:00,long,5640.0,5655.0,2,0.0026595744680851063,时间止损
2023-08-04 21:00:00,2023-08-04 21:30:00,long,5676.0,5684.0,2,0.0014094432699083862,时间止损
2023-08-05 01:30:00,2023-08-05 02:00:00,long,5672.0,5668.0,2,-0.0007052186177715092,时间止损
2023-08-08 21:15:00,2023-08-08 21:45:00,short,5560.0,5568.0,2,-0.0014388489208633094,时间止损
2023-08-10 22:45:00,2023-08-10 23:15:00,short,5592.0,5597.0,2,-0.000894134477825465,时间止损
2023-08-11 10:45:00,2023-08-11 11:15:00,short,5585.0,5589.0,2,-0.0007162041181736795,时间止损
2023-08-16 00:00:00,2023-08-16 00:30:00,short,5635.0,5631.0,2,0.000709849157054126,时间止损
2023-08-16 21:15:00,2023-08-16 21:45:00,short,5643.0,5641.0,2,0.000354421407052986,时间止损
2023-08-16 22:30:00,2023-08-16 23:00:00,long,5644.0,5645.0,2,0.00017717930545712261,时间止损
2023-08-17 01:00:00,2023-08-17 01:30:00,short,5633.0,5627.0,2,0.0010651517841292384,时间止损
2023-08-17 11:15:00,2023-08-17 13:45:00,long,5606.0,5626.0,2,0.0035676061362825543,时间止损
2023-08-18 01:15:00,2023-08-18 01:45:00,short,5639.0,5635.0,2,0.0007093456286575634,时间止损
2023-08-19 00:15:00,2023-08-19 00:45:00,short,5602.0,5604.0,2,-0.0003570153516601214,时间止损
2023-08-22 10:30:00,2023-08-22 11:00:00,long,5677.0,5679.0,2,0.00035229874933943986,时间止损
2023-08-24 13:45:00,2023-08-24 14:15:00,short,5860.0,5859.0,2,0.00017064846416382253,时间止损
2023-08-24 14:30:00,2023-08-24 21:00:00,short,5859.0,5841.0,2,0.0030721966205837174,时间止损
2023-08-24 23:00:00,2023-08-24 23:30:00,long,5855.0,5850.0,2,-0.0008539709649871904,时间止损
2023-08-28 09:45:00,2023-08-28 10:30:00,short,5840.0,5848.0,2,-0.0013698630136986301,时间止损
2023-08-29 01:00:00,2023-08-29 01:30:00,short,5842.0,5840.0,2,0.00034234851078397807,时间止损
2023-08-29 14:30:00,2023-08-29 21:00:00,long,5867.0,5857.0,2,-0.0017044486108743822,时间止损
2023-08-31 13:45:00,2023-08-31 14:15:00,short,5913.0,5911.0,2,0.00033823778116015557,时间止损
2023-09-01 14:30:00,2023-09-01 21:00:00,short,5929.0,5949.0,2,-0.0033732501264968798,时间止损
2023-09-05 13:45:00,2023-09-05 14:15:00,short,5851.0,5839.0,2,0.0020509314647068877,时间止损
2023-09-08 13:30:00,2023-09-08 14:00:00,short,5770.0,5784.0,2,-0.0024263431542461003,时间止损
2023-09-12 13:45:00,2023-09-12 14:15:00,short,5798.0,5773.0,2,0.004311831666091756,时间止损
2023-09-14 00:15:00,2023-09-14 00:45:00,short,5845.0,5842.0,2,0.0005132591958939265,时间止损
2023-09-21 09:15:00,2023-09-21 09:45:00,short,5894.0,5895.0,2,-0.00016966406515100103,时间止损
2023-09-21 21:15:00,2023-09-21 21:45:00,short,5868.0,5876.0,2,-0.0013633265167007499,时间止损
2023-09-25 10:45:00,2023-09-25 11:15:00,short,5950.0,5944.0,2,0.0010084033613445378,时间止损
2023-09-25 14:00:00,2023-09-25 14:30:00,short,5944.0,5945.0,2,-0.00016823687752355316,时间止损
2023-09-25 23:15:00,2023-09-25 23:45:00,long,5897.0,5900.0,2,0.0005087332541970493,时间止损
2023-09-27 02:15:00,2023-09-27 09:15:00,short,5862.0,5857.0,2,0.0008529512111907199,时间止损
2023-09-27 09:45:00,2023-09-27 10:30:00,long,5870.0,5866.0,2,-0.0006814310051107325,时间止损
2023-09-27 11:15:00,2023-09-27 13:45:00,short,5862.0,5824.0,2,0.006482429205049471,时间止损
2023-09-27 14:30:00,2023-09-27 21:00:00,long,5849.0,5832.0,2,-0.0029064797401265174,时间止损
2023-09-28 14:45:00,2023-10-09 09:00:00,long,5790.0,5697.0,1,-0.01606217616580311,止损
2023-10-09 22:00:00,2023-10-09 22:30:00,short,5660.0,5683.0,2,-0.004063604240282685,时间止损
2023-10-11 01:45:00,2023-10-11 02:15:00,short,5644.0,5645.0,2,-0.00017717930545712261,时间止损
2023-10-11 23:15:00,2023-10-11 23:45:00,short,5666.0,5665.0,2,0.00017649135192375574,时间止损
2023-10-16 14:30:00,2023-10-16 21:00:00,long,5823.0,5830.0,2,0.0012021294865189765,时间止损
2023-10-17 09:45:00,2023-10-17 10:30:00,short,5802.0,5798.0,2,0.0006894174422612892,时间止损
2023-10-18 11:15:00,2023-10-18 13:45:00,long,5872.0,5877.0,2,0.0008514986376021798,时间止损
2023-10-19 09:15:00,2023-10-19 09:45:00,short,5831.0,5823.0,2,0.0013719773623735209,时间止损
2023-10-19 22:00:00,2023-10-19 22:30:00,short,5820.0,5810.0,2,0.001718213058419244,时间止损
2023-10-20 00:30:00,2023-10-20 01:00:00,short,5814.0,5836.0,2,-0.003783969728242174,时间止损
2023-10-21 01:30:00,2023-10-21 02:00:00,long,5891.0,5879.0,2,-0.002037005601765405,时间止损
2023-10-23 09:15:00,2023-10-23 09:45:00,short,5844.0,5846.0,2,-0.00034223134839151266,时间止损
2023-10-23 21:15:00,2023-10-23 21:45:00,short,5846.0,5828.0,2,0.003079028395484092,时间止损
2023-10-24 01:30:00,2023-10-24 02:00:00,short,5833.0,5832.0,2,0.00017143836790673754,时间止损
2023-10-24 13:45:00,2023-10-24 14:15:00,short,5851.0,5852.0,2,-0.00017091095539224064,时间止损
2023-10-24 23:15:00,2023-10-24 23:45:00,short,5829.0,5836.0,2,-0.001200892091267799,时间止损
2023-10-25 01:30:00,2023-10-25 02:00:00,long,5839.0,5838.0,2,-0.00017126220243192326,时间止损
2023-10-26 09:45:00,2023-10-26 10:30:00,long,5853.0,5847.0,2,-0.0010251153254741158,时间止损
2023-10-28 00:30:00,2023-10-28 01:00:00,long,5848.0,5851.0,2,0.0005129958960328317,时间止损
2023-10-31 01:15:00,2023-10-31 01:45:00,short,5895.0,5907.0,2,-0.002035623409669211,时间止损
2023-11-01 13:45:00,2023-11-01 14:15:00,short,5775.0,5782.0,2,-0.0012121212121212121,时间止损
2023-11-02 00:15:00,2023-11-02 00:45:00,short,5784.0,5788.0,2,-0.0006915629322268327,时间止损
2023-11-02 10:30:00,2023-11-02 11:00:00,short,5827.0,5830.0,2,-0.0005148446885189634,时间止损
2023-11-03 10:00:00,2023-11-03 10:45:00,long,5811.0,5826.0,2,0.002581311306143521,时间止损
2023-11-03 13:45:00,2023-11-03 14:15:00,long,5818.0,5815.0,2,-0.0005156411137848057,时间止损
2023-11-06 13:30:00,2023-11-06 14:00:00,short,5878.0,5879.0,2,-0.0001701258931609391,时间止损
2023-11-06 22:30:00,2023-11-06 23:00:00,short,5873.0,5866.0,2,0.0011918951132300357,时间止损
2023-11-07 09:15:00,2023-11-07 09:45:00,short,5847.0,5847.0,2,0.0,时间止损
2023-11-07 23:30:00,2023-11-08 00:00:00,short,5765.0,5773.0,2,-0.0013876843018213356,时间止损
2023-11-08 01:00:00,2023-11-08 01:30:00,short,5766.0,5761.0,2,0.0008671522719389525,时间止损
2023-11-08 10:00:00,2023-11-08 10:45:00,long,5766.0,5755.0,2,-0.0019077349982656955,时间止损
2023-11-08 23:45:00,2023-11-09 00:15:00,short,5771.0,5782.0,2,-0.001906082134811991,时间止损
2023-11-13 21:45:00,2023-11-13 22:15:00,short,5672.0,5676.0,2,-0.0007052186177715092,时间止损
2023-11-16 09:45:00,2023-11-16 10:30:00,short,5871.0,5865.0,2,0.001021972406745018,时间止损
2023-11-16 23:00:00,2023-11-16 23:30:00,long,5932.0,5928.0,2,-0.0006743088334457181,时间止损
2023-11-20 09:45:00,2023-11-20 10:30:00,long,5883.0,5890.0,2,0.0011898691143974163,时间止损
2023-11-25 00:00:00,2023-11-25 00:30:00,short,5976.0,5983.0,2,-0.0011713520749665328,时间止损
2023-11-28 11:00:00,2023-11-28 13:30:00,short,6128.0,6127.0,2,0.00016318537859007833,时间止损
2023-11-30 13:45:00,2023-11-30 14:15:00,short,6157.0,6160.0,2,-0.00048725028422933245,时间止损
2023-11-30 23:15:00,2023-11-30 23:45:00,long,6159.0,6172.0,2,0.0021107322617308004,时间止损
2023-12-01 21:15:00,2023-12-01 21:45:00,short,6161.0,6195.0,2,-0.0055185846453497805,时间止损
2023-12-05 21:15:00,2023-12-05 21:45:00,short,6010.0,6019.0,2,-0.001497504159733777,时间止损
2023-12-07 14:15:00,2023-12-07 14:45:00,long,5966.0,5969.0,2,0.0005028494803888703,时间止损
2023-12-07 22:45:00,2023-12-07 23:15:00,short,5948.0,5955.0,2,-0.0011768661735036988,时间止损
2023-12-09 01:15:00,2023-12-09 01:45:00,short,5878.0,5878.0,2,0.0,时间止损
2023-12-12 02:00:00,2023-12-12 09:00:00,long,5830.0,5834.0,2,0.0006861063464837049,时间止损
2023-12-15 09:30:00,2023-12-15 10:00:00,short,6018.0,6021.0,2,-0.0004985044865403788,时间止损
2023-12-18 09:30:00,2023-12-18 10:00:00,long,5985.0,5992.0,2,0.0011695906432748538,时间止损
2023-12-18 21:45:00,2023-12-18 22:15:00,long,5999.0,5996.0,2,-0.0005000833472245374,时间止损
2023-12-22 01:15:00,2023-12-22 01:45:00,short,6072.0,6070.0,2,0.00032938076416337287,时间止损
2023-12-22 02:00:00,2023-12-22 09:00:00,short,6070.0,6085.0,2,-0.002471169686985173,时间止损
2023-12-22 13:45:00,2023-12-22 14:15:00,short,6092.0,6092.0,2,0.0,时间止损
2023-12-25 23:00:00,2023-12-25 23:30:00,short,6056.0,6056.0,2,0.0,时间止损
2023-12-28 09:45:00,2023-12-28 10:30:00,short,6107.0,6099.0,2,0.0013099721630915344,时间止损
2023-12-28 11:15:00,2023-12-28 13:45:00,short,6085.0,6082.0,2,0.0004930156121610517,时间止损
2023-12-28 14:00:00,2023-12-28 14:30:00,short,6071.0,6063.0,2,0.0013177400757700543,时间止损
2023-12-29 09:15:00,2023-12-29 09:45:00,short,5983.0,5975.0,2,0.0013371218452281465,时间止损
2024-01-02 22:45:00,2024-01-02 23:15:00,short,6025.0,6014.0,2,0.0018257261410788382,时间止损
2024-01-04 02:15:00,2024-01-04 09:15:00,long,5875.0,5863.0,2,-0.0020425531914893616,时间止损
2024-01-04 11:15:00,2024-01-04 13:45:00,long,5866.0,5880.0,2,0.002386634844868735,时间止损
2024-01-05 13:45:00,2024-01-05 14:15:00,short,5903.0,5892.0,2,0.0018634592580044046,时间止损
2024-01-06 00:30:00,2024-01-06 01:00:00,short,5927.0,5912.0,2,0.0025307912940779483,时间止损
2024-01-08 10:30:00,2024-01-08 11:00:00,long,5903.0,5895.0,2,-0.001355243096730476,时间止损
2024-01-09 02:15:00,2024-01-09 09:15:00,short,5922.0,5925.0,2,-0.0005065856129685917,时间止损
2024-01-09 14:15:00,2024-01-09 14:45:00,long,5924.0,5920.0,2,-0.0006752194463200541,时间止损
2024-01-09 23:45:00,2024-01-10 00:15:00,short,5908.0,5911.0,2,-0.0005077860528097495,时间止损
2024-01-10 02:15:00,2024-01-10 09:15:00,long,5905.0,5913.0,2,0.001354784081287045,时间止损
2024-01-10 13:45:00,2024-01-10 14:15:00,short,5900.0,5893.0,2,0.0011864406779661016,时间止损
2024-01-11 00:45:00,2024-01-11 01:15:00,long,5916.0,5910.0,2,-0.0010141987829614604,时间止损
2024-01-11 02:00:00,2024-01-11 09:00:00,long,5912.0,5914.0,2,0.00033829499323410016,时间止损
2024-01-15 13:45:00,2024-01-15 14:15:00,short,5990.0,5990.0,2,0.0,时间止损
2024-01-17 09:45:00,2024-01-17 10:30:00,long,5947.0,5948.0,2,0.00016815200941651252,时间止损
2024-01-17 14:15:00,2024-01-17 14:45:00,short,5911.0,5909.0,2,0.0003383522246658772,时间止损
2024-01-17 23:30:00,2024-01-18 00:00:00,short,5895.0,5894.0,2,0.00016963528413910093,时间止损
2024-01-19 01:15:00,2024-01-19 01:45:00,long,5904.0,5906.0,2,0.00033875338753387534,时间止损
2024-01-19 13:45:00,2024-01-19 14:15:00,short,5910.0,5909.0,2,0.00016920473773265651,时间止损
2024-01-19 23:15:00,2024-01-19 23:45:00,short,5894.0,5894.0,2,0.0,时间止损
2024-01-22 13:45:00,2024-01-22 14:15:00,short,5808.0,5784.0,2,0.004132231404958678,时间止损
2024-01-23 21:15:00,2024-01-23 21:45:00,short,5811.0,5807.0,2,0.0006883496816382723,时间止损
2024-01-24 10:30:00,2024-01-24 11:00:00,short,5823.0,5823.0,2,0.0,时间止损
2024-01-24 22:15:00,2024-01-24 22:45:00,long,5897.0,5863.0,2,-0.005765643547566559,时间止损
2024-01-24 23:30:00,2024-01-25 00:00:00,long,5872.0,5868.0,2,-0.0006811989100817438,时间止损
2024-01-25 00:45:00,2024-01-25 01:15:00,short,5872.0,5876.0,2,-0.0006811989100817438,时间止损
2024-01-25 22:30:00,2024-01-25 23:00:00,short,5902.0,5905.0,2,-0.0005083022704168078,时间止损
2024-01-30 21:15:00,2024-01-30 21:45:00,short,5951.0,5954.0,2,-0.000504116955133591,时间止损
2024-01-30 23:15:00,2024-01-30 23:45:00,short,5945.0,5950.0,2,-0.0008410428931875525,时间止损
2024-01-31 14:15:00,2024-01-31 14:45:00,short,5944.0,5946.0,2,-0.00033647375504710633,时间止损
2024-01-31 21:00:00,2024-01-31 21:30:00,long,5951.0,5958.0,2,0.0011762728953117123,时间止损
2024-02-01 23:30:00,2024-02-02 00:00:00,short,5915.0,5926.0,2,-0.0018596787827557058,时间止损
2024-02-02 22:30:00,2024-02-02 23:00:00,short,5865.0,5867.0,2,-0.00034100596760443307,时间止损
2024-02-06 21:15:00,2024-02-06 21:45:00,short,5810.0,5821.0,2,-0.0018932874354561102,时间止损
2024-02-07 10:45:00,2024-02-07 11:15:00,short,5807.0,5783.0,2,0.004132942999827794,时间止损
2024-02-08 01:15:00,2024-02-08 01:45:00,short,5796.0,5803.0,2,-0.0012077294685990338,时间止损
2024-02-19 14:00:00,2024-02-19 14:30:00,short,5952.0,5956.0,2,-0.0006720430107526882,时间止损
2024-02-21 22:00:00,2024-02-21 22:30:00,short,5943.0,5939.0,2,0.0006730607437321219,时间止损
2024-02-22 23:15:00,2024-02-22 23:45:00,short,5903.0,5909.0,2,-0.001016432322547857,时间止损
2024-02-23 13:45:00,2024-02-23 14:15:00,short,5876.0,5872.0,2,0.0006807351940095302,时间止损
2024-02-23 23:15:00,2024-02-23 23:45:00,short,5886.0,5905.0,2,-0.0032279986408426777,时间止损
2024-02-29 00:15:00,2024-02-29 00:45:00,short,5858.0,5858.0,2,0.0,时间止损
2024-02-29 11:15:00,2024-02-29 13:45:00,short,5868.0,5871.0,2,-0.0005112474437627812,时间止损
2024-03-01 00:45:00,2024-03-01 01:15:00,long,5897.0,5897.0,2,0.0,时间止损
2024-03-04 10:00:00,2024-03-04 10:45:00,short,5988.0,5988.0,2,0.0,时间止损
2024-03-04 14:30:00,2024-03-04 21:00:00,short,5978.0,5993.0,2,-0.0025092004014720644,时间止损
2024-03-06 00:00:00,2024-03-06 00:30:00,short,6107.0,6097.0,2,0.0016374652038644178,时间止损
2024-03-07 14:30:00,2024-03-07 21:00:00,short,6129.0,6150.0,2,-0.0034263338228095936,时间止损
2024-03-08 10:30:00,2024-03-08 11:00:00,short,6141.0,6142.0,2,-0.00016283992835043154,时间止损
2024-03-12 13:45:00,2024-03-12 14:15:00,short,6160.0,6157.0,2,0.000487012987012987,时间止损
2024-03-12 21:45:00,2024-03-12 22:15:00,short,6118.0,6124.0,2,-0.0009807126511932004,时间止损
2024-03-14 02:00:00,2024-03-14 09:00:00,long,6291.0,6323.0,2,0.005086631696073756,时间止损
2024-03-14 22:15:00,2024-03-14 22:45:00,short,6289.0,6278.0,2,0.0017490857051995548,时间止损
2024-03-14 23:45:00,2024-03-15 00:15:00,short,6260.0,6263.0,2,-0.0004792332268370607,时间止损
2024-03-18 13:30:00,2024-03-18 14:00:00,long,6322.0,6332.0,2,0.0015817779183802593,时间止损
2024-03-25 21:00:00,2024-03-25 21:30:00,long,6374.0,6385.0,2,0.0017257609036711642,时间止损
2024-03-26 13:45:00,2024-03-26 14:15:00,short,6359.0,6354.0,2,0.0007862871520679352,时间止损
2024-03-26 21:00:00,2024-03-26 21:30:00,short,6396.0,6358.0,2,0.0059412132582864294,时间止损
2024-03-26 23:45:00,2024-03-27 00:15:00,long,6336.0,6339.0,2,0.0004734848484848485,时间止损
2024-03-27 14:00:00,2024-03-27 14:30:00,long,6347.0,6342.0,2,-0.000787773751378604,时间止损
2024-03-28 09:45:00,2024-03-28 10:30:00,short,6360.0,6368.0,2,-0.0012578616352201257,时间止损
2024-03-28 22:00:00,2024-03-28 22:30:00,short,6370.0,6383.0,2,-0.0020408163265306124,时间止损
2024-03-28 23:45:00,2024-03-29 00:15:00,short,6409.0,6415.0,2,-0.0009361834919644251,时间止损
2024-04-09 21:00:00,2024-04-09 21:30:00,short,7231.0,7229.0,2,0.00027658691743880515,时间止损
2024-04-10 09:45:00,2024-04-10 10:30:00,long,7216.0,7211.0,2,-0.0006929046563192905,时间止损
2024-04-10 11:00:00,2024-04-10 13:30:00,short,7211.0,7220.0,2,-0.0012480931909582581,时间止损
2024-04-10 14:45:00,2024-04-10 21:00:00,short,7204.0,7112.0,1,0.012770682953914493,分歧延续
2024-04-11 09:45:00,2024-04-11 10:30:00,long,7187.0,7199.0,2,0.0016696813691387227,时间止损
2024-04-15 10:45:00,2024-04-15 11:15:00,short,7375.0,7361.0,2,0.0018983050847457628,时间止损
2024-04-15 22:15:00,2024-04-15 22:45:00,short,7344.0,7395.0,2,-0.006944444444444444,时间止损
2024-04-16 02:15:00,2024-04-16 09:15:00,long,7442.0,7460.0,2,0.002418704649287826,时间止损
2024-04-16 10:30:00,2024-04-16 11:00:00,short,7439.0,7468.0,2,-0.0038983734372899583,时间止损
2024-04-16 21:15:00,2024-04-16 21:45:00,long,7409.0,7334.0,2,-0.01012282359292752,时间止损
2024-04-17 13:30:00,2024-04-17 14:00:00,long,7369.0,7347.0,2,-0.0029854797123083187,时间止损
2024-04-18 00:00:00,2024-04-18 00:30:00,short,7375.0,7339.0,2,0.0048813559322033895,时间止损
2024-04-18 21:45:00,2024-04-18 22:15:00,short,7378.0,7365.0,2,0.0017619951206288968,时间止损
2024-04-19 11:15:00,2024-04-19 13:45:00,short,7365.0,7372.0,2,-0.0009504412763068567,时间止损
2024-04-22 10:00:00,2024-04-22 10:45:00,long,7373.0,7365.0,2,-0.0010850400108504,时间止损
2024-04-23 00:30:00,2024-04-23 01:00:00,short,7091.0,7095.0,2,-0.0005640953321111268,时间止损
2024-04-23 22:45:00,2024-04-23 23:15:00,short,7047.0,7057.0,2,-0.0014190435646374343,时间止损
2024-04-25 14:45:00,2024-04-25 21:15:00,long,7086.0,7073.0,2,-0.00183460344340954,时间止损
2024-04-30 11:15:00,2024-04-30 13:45:00,short,7020.0,7001.0,2,0.0027065527065527066,时间止损
2024-04-30 14:15:00,2024-04-30 14:45:00,short,6980.0,7011.0,2,-0.004441260744985674,时间止损
2024-05-06 11:15:00,2024-05-06 13:45:00,short,7045.0,7046.0,2,-0.00014194464158978,时间止损
2024-05-08 22:00:00,2024-05-08 22:30:00,short,7105.0,7118.0,2,-0.0018296973961998593,时间止损
2024-05-08 23:15:00,2024-05-08 23:45:00,short,7120.0,7122.0,2,-0.0002808988764044944,时间止损
2024-05-09 01:15:00,2024-05-09 01:45:00,short,7112.0,7103.0,2,0.001265466816647919,时间止损
2024-05-10 21:45:00,2024-05-10 22:15:00,long,7369.0,7308.0,2,-0.008277921020491246,时间止损
2024-05-10 23:00:00,2024-05-10 23:30:00,long,7318.0,7329.0,2,0.0015031429352282044,时间止损
2024-05-15 09:45:00,2024-05-15 10:30:00,long,7367.0,7370.0,2,0.000407221392697163,时间止损
2024-05-16 00:00:00,2024-05-16 00:30:00,short,7526.0,7525.0,2,0.00013287270794578793,时间止损
2024-05-16 11:00:00,2024-05-16 13:30:00,short,7605.0,7614.0,2,-0.001183431952662722,时间止损
2024-05-17 13:30:00,2024-05-17 14:00:00,long,7616.0,7635.0,2,0.0024947478991596637,时间止损
2024-05-20 22:15:00,2024-05-20 22:45:00,long,8237.0,8314.0,2,0.009348063615393955,时间止损
2024-05-21 09:45:00,2024-05-21 10:30:00,short,8234.0,8181.0,2,0.006436725771192616,时间止损
2024-05-22 01:45:00,2024-05-22 02:15:00,long,8348.0,8343.0,2,-0.0005989458552946814,时间止损
2024-05-22 22:15:00,2024-05-22 22:45:00,short,8159.0,8187.0,2,-0.0034317931119009683,时间止损
2024-05-27 23:15:00,2024-05-27 23:45:00,long,8379.0,8375.0,2,-0.00047738393603055255,时间止损
2024-05-28 02:15:00,2024-05-28 09:15:00,short,8392.0,8381.0,2,0.0013107721639656815,时间止损
2024-05-29 09:45:00,2024-05-29 10:30:00,short,8402.0,8446.0,2,-0.005236848369435849,时间止损
2024-05-29 23:45:00,2024-05-30 00:15:00,long,8467.0,8446.0,2,-0.0024802173142789655,时间止损
2024-05-30 11:15:00,2024-05-30 13:45:00,long,8295.0,8213.0,2,-0.009885473176612418,时间止损
2024-05-30 22:45:00,2024-05-30 23:15:00,short,8292.0,8271.0,2,0.002532561505065123,时间止损
2024-05-31 10:45:00,2024-05-31 11:15:00,short,8160.0,8143.0,2,0.0020833333333333333,时间止损
2024-05-31 22:45:00,2024-05-31 23:15:00,short,8192.0,8023.0,2,0.0206298828125,时间止损
2024-06-04 11:15:00,2024-06-04 13:45:00,short,8052.0,8041.0,2,0.001366120218579235,时间止损
2024-06-04 21:15:00,2024-06-04 21:45:00,short,7854.0,7759.0,2,0.012095747389865037,分歧延续
2024-06-05 00:45:00,2024-06-05 01:15:00,short,7753.0,7774.0,2,-0.002708628917838256,时间止损
2024-06-05 21:00:00,2024-06-05 21:30:00,long,7799.0,7804.0,2,0.0006411078343377356,时间止损
2024-06-07 09:15:00,2024-06-07 09:45:00,short,8240.0,8213.0,2,0.0032766990291262137,时间止损
2024-06-07 14:30:00,2024-06-11 09:00:00,short,8225.0,7797.0,2,0.05203647416413374,分歧延续
2024-06-11 11:00:00,2024-06-11 13:30:00,long,7706.0,7672.0,2,-0.004412146379444588,时间止损
2024-06-12 00:00:00,2024-06-12 00:30:00,short,7698.0,7702.0,2,-0.0005196154845414394,时间止损
2024-06-12 22:15:00,2024-06-12 22:45:00,long,7863.0,7863.0,2,0.0,时间止损
2024-06-13 09:15:00,2024-06-13 09:45:00,short,7626.0,7656.0,2,-0.003933910306845004,时间止损
